id;isHead;sHeadDate;sGHeadDate;sTotal;sTarget;isTarget;isNotOnlyTarget;cDaysBetween;isSameDay;isLater;isEarlier;cBus;cEmpl;cCust;isSameOrNever;isLaterOrNever;sGS;sG;sT;sS;isRep;isBF;cSMen;cAMen;dFirstSale;cWorkMonth;cSaleMonth;isServer;isBUCorp;is50lic;isEGG;isBuh;isZUP;isKPR;isUT;isBS;isAnyBuh;isBTOR;isService;isLicense;isPOS
761789;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;2;42465;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
787885;1;1650;1650;2850;0;0;0;0;0;0;0;2;2;1;1;1;1650;1650;0;0;1;0;2;2;42384;4;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761797;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42466;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761796;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;0;42466;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761782;1;34600;34600;34600;0;0;0;0;0;0;0;1;5;1;1;1;34600;34600;0;0;0;0;1;2;42468;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0
761769;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;2;42468;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761758;1;1650;1650;1650;0;0;0;0;0;0;0;1;46;1;1;1;1650;1650;0;0;0;0;1;1;42471;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761774;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42473;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761822;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42474;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
787944;1;1650;1650;1650;0;0;0;0;0;0;0;1;3;1;1;1;1650;1650;0;0;0;0;1;2;42475;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
724925;1;4800;4800;4800;0;0;0;0;0;0;0;1;0;1;1;1;4800;4800;0;0;0;0;1;1;42641;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1065067;1;26000;26000;90400;0;0;0;0;0;0;0;2;0;1;1;1;90400;40400;50000;0;0;0;1;3;42641;2;2;1;0;0;0;1;0;0;0;1;1;1;0;0;0
693320;1;13000;13000;14648;0;0;0;0;0;0;0;2;0;1;1;1;13000;13000;0;0;0;0;1;1;42626;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
849743;1;26000;26000;38600;17400;1;1;58;0;1;0;1;8;1;0;1;38600;38600;0;0;0;0;1;2;42471;3;2;0;0;0;0;1;1;0;0;0;1;0;0;1;0
224330;1;-2600;-2600;-2600;0;0;0;0;0;0;0;1;0;1;1;1;-2600;-2600;0;0;0;0;1;1;42460;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
787861;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42380;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
787864;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42380;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
787840;1;22850;22850;22850;0;0;0;0;0;0;0;1;0;1;1;1;22850;22850;0;0;0;0;1;2;42381;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
787866;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42381;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
787858;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;0;42381;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
787868;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42382;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
787869;1;3300;3300;3300;0;0;0;0;0;0;0;1;10;1;1;1;3300;3300;0;0;0;0;1;1;42383;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
787881;1;1650;1650;1650;2300;1;1;0;1;0;0;1;0;1;1;0;1650;1650;0;0;0;0;1;1;42383;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
188965;1;1650;1650;1650;0;0;0;0;0;0;0;1;3;1;1;1;1650;1650;0;0;0;0;1;2;42383;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
787850;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42383;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
787859;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;0;42384;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
787877;1;1650;1650;1650;2300;1;1;0;1;0;0;1;0;1;1;0;1650;1650;0;0;0;0;1;1;42387;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
640295;1;3300;3300;3300;0;0;0;0;0;0;0;1;4;1;1;1;3300;3300;0;0;0;0;1;1;42389;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
787857;1;1650;1650;1650;2300;1;1;0;1;0;0;1;10;1;1;0;1650;1650;0;0;0;0;1;1;42390;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
727175;1;1650;1650;1650;2300;1;1;0;1;0;0;1;10;1;1;0;1650;1650;0;0;0;0;1;1;42391;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
787902;1;5300;3300;13200;0;0;0;0;0;0;0;2;1;1;1;1;3300;3300;0;0;1;0;2;3;42391;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
787921;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42395;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
787931;1;1650;1650;1650;0;0;0;0;0;0;0;1;4;1;1;1;1650;1650;0;0;0;0;1;1;42395;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1095301;1;-5427;-5427;-5427;-2573;1;1;0;1;0;0;1;0;1;1;0;-5427;-5427;0;0;0;0;1;1;42388;1;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0
810416;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42529;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
850398;1;16200;16200;21367;0;0;0;0;0;0;0;3;10;1;1;1;18690;16200;0;2490;0;0;2;1;42529;4;2;0;0;0;0;1;0;0;0;0;1;0;1;0;0
850201;1;2050;1650;13150;2300;1;1;93;0;1;0;3;5;1;0;1;1650;1650;0;0;1;0;2;1;42529;4;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0
1064988;1;44800;44800;66200;0;0;0;0;0;0;0;2;10;1;1;1;66200;44800;0;21400;0;0;1;2;42439;7;5;0;0;0;0;1;0;0;0;0;1;0;1;0;0
849374;1;13000;13000;15490;2300;1;1;6;0;1;0;2;10;1;0;1;15490;13000;0;2490;0;0;2;3;42447;4;2;0;0;0;0;1;1;0;0;0;1;0;1;0;0
1064185;1;-11100;-12600;155466;0;0;0;0;0;0;0;3;3;1;1;1;134190;131700;0;2490;0;0;4;5;42388;7;4;0;0;0;0;1;0;0;1;0;1;0;1;1;0
1064741;1;21200;21200;34384;17400;1;1;0;1;0;0;2;3;1;1;0;21200;21200;0;0;0;0;2;2;42397;9;9;0;0;0;0;1;1;0;0;0;1;0;0;1;0
849791;1;13000;13000;22888;4600;1;1;0;1;0;0;2;5;1;1;0;13000;13000;0;0;0;0;1;1;42474;6;6;0;0;0;0;1;1;0;0;0;1;0;0;0;0
668413;1;13000;13000;18900;0;0;0;0;0;0;0;2;4;1;1;1;13000;13000;0;0;1;0;1;2;42531;3;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1065029;1;13000;13000;73332;0;0;0;0;0;0;0;3;19;1;1;1;63000;13000;50000;0;0;0;2;2;42417;8;5;0;0;0;0;1;0;0;0;1;1;1;0;0;0
1064794;1;11690;3300;46570;0;0;0;0;0;0;0;3;2;1;1;1;38180;7900;0;30280;1;0;1;2;42401;8;8;0;0;0;0;1;0;0;0;0;1;0;1;0;0
810435;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42536;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
810454;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42536;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
849713;1;13000;13000;19592;17400;1;1;41;0;1;0;2;3;1;0;1;13000;13000;0;0;0;0;1;2;42474;6;5;0;0;0;0;1;1;0;0;0;1;0;0;0;0
1064807;1;1650;1650;14840;0;0;0;0;0;0;0;2;5;1;1;1;1650;1650;0;0;1;0;2;3;42398;10;3;0;0;0;0;1;0;0;0;0;1;0;0;0;0
849387;1;8280;3300;99976;0;0;0;0;0;0;0;3;2;1;1;1;75840;60900;0;14940;0;0;3;3;42447;8;8;0;0;0;0;1;0;0;1;0;1;0;1;0;0
1063854;1;13000;13000;19592;0;0;0;0;0;0;0;2;0;1;1;1;13000;13000;0;0;0;0;1;1;42541;4;4;0;0;0;0;1;0;0;0;0;1;0;0;0;0
810431;1;1650;1650;1650;0;0;0;0;0;0;0;1;2;1;1;1;1650;1650;0;0;0;0;1;1;42544;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
849594;1;39742;22750;51992;0;0;0;0;0;0;0;3;7;1;1;1;35000;22750;0;12250;0;0;2;3;42450;7;4;0;0;0;0;1;0;0;0;0;1;0;1;1;0
810498;1;1650;1650;7550;0;0;0;0;0;0;0;2;1;1;1;1;1650;1650;0;0;1;0;1;1;42545;2;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
810504;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42549;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
849813;1;3300;3300;3300;0;0;0;0;0;0;0;1;4;1;1;1;3300;3300;0;0;0;0;1;1;42474;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
810495;1;16200;16200;21144;0;0;0;0;0;0;0;3;5;1;1;1;16200;16200;0;0;0;0;2;3;42550;5;5;0;0;0;0;1;0;0;0;0;1;0;1;0;0
1184458;1;26000;26000;30176;0;0;0;0;0;0;0;2;3;1;1;1;26000;26000;0;0;0;0;2;4;42444;7;5;0;0;0;0;1;0;0;0;0;1;0;0;0;0
810524;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42551;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
180096;1;13000;13000;18480;0;0;0;0;0;0;0;2;0;1;1;1;18480;13000;0;5480;0;0;1;2;42578;3;2;0;0;0;0;1;0;0;0;0;1;0;1;0;0
810531;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42552;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1063440;1;22000;13000;37674;0;0;0;0;0;0;0;4;5;1;1;1;24490;13000;9000;2490;0;0;1;1;42420;8;8;0;0;0;0;1;0;0;0;0;1;1;1;0;0
1039325;1;9850;9850;25569;0;0;0;0;0;0;0;4;5;1;1;1;17320;9850;0;7470;0;0;2;4;42486;6;5;0;0;0;0;1;0;0;0;0;1;0;1;0;0
1064574;1;19300;19300;56542;0;0;0;0;0;0;0;3;3;1;1;1;39220;19300;0;19920;0;0;2;2;42381;9;9;0;0;0;0;1;0;0;0;0;1;0;1;1;0
1191451;1;13000;13000;30164;17400;1;1;0;1;0;0;3;52;1;1;0;16980;13000;0;3980;0;0;2;1;42404;8;8;0;0;0;0;1;1;0;0;0;1;0;1;0;0
810537;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42555;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
810536;1;3900;3900;3900;0;0;0;0;0;0;0;1;0;1;1;1;3900;3900;0;0;0;0;1;1;42555;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
810539;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42556;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
849618;1;13000;13000;24536;0;0;0;0;0;0;0;2;1;1;1;1;13000;13000;0;0;0;0;1;3;42418;8;8;0;0;0;0;1;0;0;0;0;1;0;0;0;0
721645;1;13000;13000;22888;0;0;0;0;0;0;0;2;5;1;1;1;13000;13000;0;0;0;0;1;1;42481;6;6;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1064742;1;16200;16200;59150;21000;1;1;139;0;1;0;3;2;1;0;1;46790;44300;0;2490;0;0;2;3;42396;9;6;0;0;0;0;1;1;0;0;0;1;0;1;1;0
1064016;1;13000;13000;20749;17400;1;1;0;1;0;0;2;20;1;1;0;13000;13000;0;0;0;0;2;2;42383;9;4;0;0;0;0;1;1;0;0;0;1;0;0;0;0
810562;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;2;42558;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
810570;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42559;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
810576;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42562;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
810579;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42563;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
810586;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42564;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1039151;1;26000;26000;35888;0;0;0;0;0;0;0;2;10;1;1;1;26000;26000;0;0;0;0;1;1;42453;7;7;0;0;0;0;1;0;0;0;0;1;0;0;0;0
849698;1;13000;13000;29188;0;0;0;0;0;0;0;2;10;1;1;1;19300;19300;0;0;0;0;1;1;42461;6;6;0;0;0;0;1;0;0;0;0;1;0;0;1;0
849736;1;15490;13000;27868;0;0;0;0;0;0;0;3;10;1;1;1;17980;13000;0;4980;0;0;2;2;42466;6;6;0;0;0;0;1;0;0;0;0;1;0;1;0;0
380061;1;20470;13000;56064;0;0;0;0;0;0;0;3;3;1;1;1;42880;13000;0;29880;0;0;2;1;42411;9;9;0;0;0;0;1;0;0;0;0;1;0;1;0;0
849357;1;33600;33600;45136;0;0;0;0;0;0;0;2;5;1;1;1;33600;33600;0;0;0;0;2;2;42443;7;7;0;1;0;0;1;0;0;0;0;1;0;0;0;0
849323;1;19300;19300;23664;0;0;0;0;0;0;0;2;2;1;1;1;19300;19300;0;0;0;0;2;2;42438;7;5;0;0;0;0;1;0;0;0;0;1;0;0;1;0
849291;1;11400;11400;16412;4600;1;1;-1;0;0;1;2;5;1;0;0;11400;11400;0;0;0;0;2;1;42433;7;5;0;0;0;0;1;1;0;0;0;1;0;0;0;0
810466;1;1650;1650;24250;2300;1;1;0;1;0;0;1;3;1;1;0;24250;24250;0;0;0;0;1;1;42566;3;2;0;0;0;0;1;1;0;1;0;1;0;0;0;0
810614;1;10040;1650;10040;0;0;0;0;0;0;0;3;0;1;1;1;4140;1650;0;2490;1;0;1;1;42570;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0
849881;1;3360;3360;438360;0;0;0;0;0;0;0;4;85;1;1;1;415860;3360;150000;262500;0;1;1;1;42572;4;3;0;0;0;0;1;0;0;0;0;1;1;1;0;0
810611;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42576;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
810636;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42573;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
810550;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42576;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
758342;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42577;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
810657;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42577;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
810658;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42578;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1063427;1;68940;55200;132240;0;0;0;0;0;0;0;2;4;1;1;1;132240;55200;0;77040;0;0;2;2;42400;9;9;0;1;0;0;1;0;0;0;0;1;0;1;1;0
810670;1;11690;3300;11690;0;0;0;0;0;0;0;3;0;1;1;1;5790;3300;0;2490;1;0;1;1;42580;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0
810690;1;3360;3360;3360;0;0;0;0;0;0;0;1;0;1;1;1;3360;3360;0;0;0;0;1;1;42586;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
810671;1;38000;13000;48960;0;0;0;0;0;0;0;3;4;1;1;1;48960;13000;25000;10960;0;0;1;1;42587;2;2;0;0;0;0;1;0;0;0;1;1;1;1;0;0
810686;1;2400;2400;8300;0;0;0;0;0;0;0;2;0;1;1;1;2400;2400;0;0;1;0;1;1;42590;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
810695;1;3360;3360;3360;0;0;0;0;0;0;0;1;0;1;1;1;3360;3360;0;0;0;0;1;1;42590;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
849874;1;13000;13000;18354;0;0;0;0;0;0;0;2;3;1;1;1;13000;13000;0;0;0;0;2;2;42478;6;3;0;0;0;0;1;0;0;0;0;1;0;0;0;0
810707;1;4800;4800;4800;0;0;0;0;0;0;0;1;0;1;1;1;4800;4800;0;0;0;0;1;1;42594;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
850392;1;4800;4800;4800;0;0;0;0;0;0;0;1;0;1;1;1;4800;4800;0;0;0;0;1;2;42600;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
810724;1;480;480;480;0;0;0;0;0;0;0;1;0;1;1;1;480;480;0;0;0;0;1;1;42606;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
444288;1;1650;1650;1650;2300;1;1;0;1;0;0;1;1;1;1;0;1650;1650;0;0;0;0;1;2;42403;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
199660;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42524;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
817724;1;3300;3300;3300;0;0;0;0;0;0;0;1;1;1;1;1;3300;3300;0;0;0;0;1;0;42530;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
817721;1;16200;16200;35976;0;0;0;0;0;0;0;2;2;1;1;1;16200;16200;0;0;0;0;1;1;42530;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
249883;1;3300;3300;19100;4600;1;1;0;1;0;0;2;0;1;1;0;3300;3300;0;0;1;0;1;2;42398;2;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0
500676;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;0;42416;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
824554;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42417;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
500661;1;1650;1650;1650;0;0;0;0;0;0;0;1;4;1;1;1;1650;1650;0;0;0;0;1;0;42417;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
275706;1;1650;1650;1650;0;0;0;0;0;0;0;1;2;1;1;1;1650;1650;0;0;0;0;1;2;42417;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
824553;1;3300;3300;3300;0;0;0;0;0;0;0;1;1;1;1;1;3300;3300;0;0;0;0;1;2;42417;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
824609;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;0;42418;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
603532;1;8565;1650;8565;0;0;0;0;0;0;0;3;2;1;1;1;4140;1650;0;2490;1;0;1;0;42419;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0
603533;1;6075;1650;6075;0;0;0;0;0;0;0;2;0;1;1;1;1650;1650;0;0;1;0;1;1;42419;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
824594;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;0;42419;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
824580;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42419;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
824576;1;11690;3300;11690;0;0;0;0;0;0;0;2;3;1;1;1;3300;3300;0;0;1;0;1;2;42419;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
500644;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;0;42420;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
824625;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;0;42420;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
824623;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;2;42420;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
824621;1;3300;3300;3300;0;0;0;0;0;0;0;1;1;1;1;1;3300;3300;0;0;0;0;1;1;42420;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1065057;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;0;42420;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97979;1;480;480;480;0;0;0;0;0;0;0;1;3;1;1;1;480;480;0;0;0;0;1;1;42635;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
826637;1;2400;2400;10300;0;0;0;0;0;0;0;2;1;1;1;1;2400;2400;0;0;1;0;1;2;42635;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
910950;1;19300;19300;13000;0;0;0;0;0;0;0;1;2;1;1;1;13000;13000;0;0;0;0;1;3;42635;2;2;0;0;0;0;1;0;0;0;0;1;0;0;1;0
1065075;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42424;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
849271;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42424;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
849265;1;1650;1650;1650;0;0;0;0;0;0;0;1;5;1;1;1;1650;1650;0;0;0;0;1;1;42425;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1065076;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42431;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
849290;1;1650;1650;7550;0;0;0;0;0;0;0;2;4;1;1;1;1650;1650;0;0;0;0;1;2;42426;3;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
849280;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42426;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
849293;1;3300;3300;13260;0;0;0;0;0;0;0;2;3;1;1;1;13260;3300;0;9960;0;0;1;1;42429;2;2;0;0;0;0;1;0;0;0;0;1;0;1;0;0
802507;1;3300;3300;3300;0;0;0;0;0;0;0;1;1;1;1;1;3300;3300;0;0;0;0;1;1;42429;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1065073;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;2;42429;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1065031;1;3300;3300;3300;0;0;0;0;0;0;0;1;3;1;1;1;3300;3300;0;0;0;0;1;1;42418;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
849662;1;3300;3300;3300;0;0;0;0;0;0;0;1;5;1;1;1;3300;3300;0;0;0;0;1;1;42403;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
849659;1;3300;3300;3300;0;0;0;0;0;0;0;1;3;1;1;1;3300;3300;0;0;0;0;1;1;42388;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
849308;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;2;42430;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
508245;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42431;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
849322;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42432;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1039150;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42433;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
849299;1;26000;26000;26000;0;0;0;0;0;0;0;1;10;1;1;1;26000;26000;0;0;0;0;1;1;42433;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
849332;1;1650;1650;1650;0;0;0;0;0;0;0;1;3;1;1;1;1650;1650;0;0;0;0;1;1;42433;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
849328;1;3300;3300;3300;0;0;0;0;0;0;0;1;7;1;1;1;3300;3300;0;0;0;0;1;1;42438;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
849279;1;1650;1650;1650;0;0;0;0;0;0;0;1;4;1;1;1;1650;1650;0;0;0;0;1;1;42438;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
849266;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;2;42439;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
849355;1;1650;1650;1650;0;0;0;0;0;0;0;1;2;1;1;1;1650;1650;0;0;0;0;1;1;42440;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1064847;1;1650;1650;6630;2300;1;1;0;1;0;0;3;3;1;1;0;4140;1650;0;2490;0;0;2;1;42440;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0
